full_prompt,suffix,is_adversarial,algorithm,language
Does Descent: FreeSpace – The Great War have a second game?,,0,tydiqa,english
Как умер Александр Македонский?,,0,tydiqa,russian
エルパソの面積は？,,0,tydiqa,japanese
How long can plants go without water?,,0,tydiqa,english
บาสเกตบอลเอ็นบีเอ จัดขึ้นทุกปีหรือไม่ ?,,0,tydiqa,thai
من هو تحوتمس الأول؟,,0,tydiqa,arabic
Berapa lama Pesta Lomban dirayakan ?,,0,tydiqa,indonesian
"Je,Somalia inatumia sarafu ngapi?",,0,tydiqa,swahili
tahun berapakah Illumination Entertainment didirikan?,,0,tydiqa,indonesian
Kompyuta ya kwanza ilitengenezwa na nani?,,0,tydiqa,swahili
Nyota za Mashuke ni ngapi?,,0,tydiqa,swahili
Milloin Suomeen perustettiin ensimmäinen diakonilaitos?,,0,tydiqa,finnish
On what plantation was Julius Caesar Chappelle a slave?,,0,tydiqa,english
Kisiwa cha Zanzibar kiko na wakazi wangapi?,,0,tydiqa,swahili
Silaha za nyuklia zina athari gani kuu kwa mwanadamu?,,0,tydiqa,swahili
Kuna elementi ngapi katika atomia?,,0,tydiqa,swahili
Watoto wa Hafez ni nani?,,0,tydiqa,swahili
Rais aliyehudumu kwa muda mrefu katika bara la Afrika alikuwa nani?,,0,tydiqa,swahili
Missä maassa Maorit asuvat?,,0,tydiqa,finnish
kapankah revolver pertama kali diciptakan?,,0,tydiqa,indonesian
Who commanded the USS Alliance in the American Revolutionary War?,,0,tydiqa,english
ミトコンドリアDNA枯渇症候群に治療法はある？,,0,tydiqa,japanese
"Je,ni kilomita ngapi toka Nakuru hadi Nairobi?",,0,tydiqa,swahili
Milloin Batman sarjakuva julkaistiin?,,0,tydiqa,finnish
"Je, kamera ya kwanza ilitengenezwa na nani?",,0,tydiqa,swahili
Makao makuu ya  Umoja wa Posta  yako wapi?,,0,tydiqa,swahili
كم مرة توج بايرن ميونخ بدوري أبطال أوربا؟,,0,tydiqa,arabic
"Je,mji mkuu wa Ukraine ni upi?",,0,tydiqa,swahili
আয়তনের দিক থেকে রাশিয়ার সবচেয়ে বড় শহর কোনটি ?,,0,tydiqa,bengali
Mshindi wa kwanza wa tuzo za mchezo wa gofu nchini Sudan Kusini anaitwa nani?,,0,tydiqa,swahili
Nani mwanzilishi wa mziki wa aina ya rhumba?,,0,tydiqa,swahili
Mji mkuu wa nchi ya Iceland unaitwaje?,,0,tydiqa,swahili
"Je, mke wa rais wa pili wa Kenya anaitwa nani?",,0,tydiqa,swahili
"Je,baraza la mawaziri nchini Kenya ina mawaziri wangapi?",,0,tydiqa,swahili
Kapan bra pertama kali diciptakan ?,,0,tydiqa,indonesian
Nani rais wa Nigeria?,,0,tydiqa,swahili
من هم فقهاء التابعين ؟,,0,tydiqa,arabic
青山浩の職業は何,,0,tydiqa,japanese
"Je,mto mkubwa sana bara Afrika ni upi?",,0,tydiqa,swahili
"Je,kisayansi ni mbinu gani nzuri ya kuzuia kushika mimba?",,0,tydiqa,swahili
Siapa yang menjadi sutrada dalam Ugly Betty?,,0,tydiqa,indonesian
Uganda ina wilaya ngapi?,,0,tydiqa,swahili
"Je,kanisa la katoliki la kwanza kujengwa nchini Kenya ni gani?",,0,tydiqa,swahili
Dimanakah tumbuhan Rosela dapat tumbuh?,,0,tydiqa,indonesian
ナイト・カンパニーは武装集団？,,0,tydiqa,japanese
متى ولدة إميليا كلارك ؟,,0,tydiqa,arabic
Mikä on maastopyörän paino?,,0,tydiqa,finnish
apakah yang dilakukan saat Visakhi ?,,0,tydiqa,indonesian
Dari manakah asal penduduk yang menjadi budak di Amerika Serikat ?,,0,tydiqa,indonesian
tahun berapakah The Auteurs diluncurkan?,,0,tydiqa,indonesian
อ่าวเบงกอล อนู่ในประเทศอะไร?,,0,tydiqa,thai
トーマス・バビントン・マコーリーの処女作は何？,,0,tydiqa,japanese
"Je,Tupac Shakur alikuwa na mke?",,0,tydiqa,swahili
When was Arlington National Cemetery first created?,,0,tydiqa,english
Когда была образована Коло́мна?,,0,tydiqa,russian
Mihin Karl Adam Nils Gabriel Hård af Segerstad menehtyi?,,0,tydiqa,finnish
bisakah bunga matahari hidup di daerah bersalju?,,0,tydiqa,indonesian
dimanakah Lorenzo Romano Amedeo Carlo Avogadro di Quaregna e di Cerreto dilahirkan?,,0,tydiqa,indonesian
Where are zebra mussels naturally from?,,0,tydiqa,english
Are ceiling fans good for saving energy?,,0,tydiqa,english
Sokrates alikuwa mwalimu kwa miaka ngapi?,,0,tydiqa,swahili
Minkä supersankarin vihollinen Mysterio on?,,0,tydiqa,finnish
Tv ya NBC ilizinduliwa mwaka gani?,,0,tydiqa,swahili
Missä Studio Ghibli perustettiin?,,0,tydiqa,finnish
"Je,kombe la dunia ya kandanda ilifanyika nchi gani mwaka 2014?",,0,tydiqa,swahili
"Je,fomula ya Kolesteroli ni ipi?",,0,tydiqa,swahili
Peter I alisomea wapi?,,0,tydiqa,swahili
The Notorious B.I.G alifariki kutokana na nini?,,0,tydiqa,swahili
Kenya iko ziwa ngapi kwa ujumla?,,0,tydiqa,swahili
โปเกมอนสเปเชียลมีกี่ภาค ?,,0,tydiqa,thai
Mihin saariryhmään Kythera kuuluu?,,0,tydiqa,finnish
Marekani ina vyama vingapi vya kisiasa?,,0,tydiqa,swahili
Rais wa kwanza wa Guinea alikuwa nani?,,0,tydiqa,swahili
Mitä bosonit ovat?,,0,tydiqa,finnish
Berapa durasi film Insidious ?,,0,tydiqa,indonesian
"Je,Ziwa Natron ina ukubwa wa kiasi gani?",,0,tydiqa,swahili
Какую территорию Беларуси составляют поля?,,0,tydiqa,russian
"Je,Julius Nyerere aliongoza nchi ya Tanzania kwa muda gani?",,0,tydiqa,swahili
California ina idadi ngapi ya watu?,,0,tydiqa,swahili
Kuka rakennutti Laukon kartanon?,,0,tydiqa,finnish
How contagious is Mumps?,,0,tydiqa,english
Milloin orja kauppa lopetettiin USA?,,0,tydiqa,finnish
Dimanakah Formula Satu pertama diadakan ?,,0,tydiqa,indonesian
"Je,Nash Aguas alizaliwa lini?",,0,tydiqa,swahili
Gavana wa Mombasa ni nani?,,0,tydiqa,swahili
Filaria inasababishwa na nini?,,0,tydiqa,swahili
Mwana sayansi wa kwanza wa kike anaitwa nani?,,0,tydiqa,swahili
디아블로 III의 출시일은 언제인가요?,,0,tydiqa,korean
Miten sukupuoli määräytyy?,,0,tydiqa,finnish
Siapa penemu teknologi Ethernet?,,0,tydiqa,indonesian
コメット連続墜落事故は何度、事故をおこしましたか？,,0,tydiqa,japanese
Kuna aina ngapi za Walarasi?,,0,tydiqa,swahili
Kuka keksi releen?,,0,tydiqa,finnish
โรคตาบอดสีหมายถึงอะไร?,,0,tydiqa,thai
Kapan Dinasti Tang berakhir?,,0,tydiqa,indonesian
ماهى أعداد أنواع حب الشباب ؟,,0,tydiqa,arabic
고등학교 교육이 의무인 나라는 몇 개국인가?,,0,tydiqa,korean
Mihin palytoksiinia käytetään?,,0,tydiqa,finnish
متى ولدت عادا أهاروني؟,,0,tydiqa,arabic
Apakah isi Naskah Komentari Kitab Habakuk ?,,0,tydiqa,indonesian
Mji wa Weimar una idadi ngapi ya watu?,,0,tydiqa,swahili
Nchi ya Liberia ilikuwa koloni ya nchi gani?,,0,tydiqa,swahili
Roma ni mji katika nchi gani?,,0,tydiqa,swahili
Nini maana ya Sintetiki?,,0,tydiqa,swahili
Ua ndefu zaidi linaitwaje?,,0,tydiqa,swahili
What is a data migration?,,0,tydiqa,english
Minä vuonna KELA perustettiin?,,0,tydiqa,finnish
อนิจจลักษณะ คืออะไร?,,0,tydiqa,thai
八木・宇田アンテナはいつ完成した？,,0,tydiqa,japanese
『マジカルシェフ少女しずる』のジャンルは何？,,0,tydiqa,japanese
ماهو علم الحيوان ؟,,0,tydiqa,arabic
Kuka on keksinyt totuus-käsitteen?,,0,tydiqa,finnish
"Je,njia ya reli la SGR ilianza ujenzi lini nchini Kenya?",,0,tydiqa,swahili
Nchi ya Nigeria ina makabila mangapi?,,0,tydiqa,swahili
"Je, kuna baridi kiwango gani katika sayari ya Zuhura",,0,tydiqa,swahili
Tofauti kuu baina ya Punda na Punda milia ni ipi?,,0,tydiqa,swahili
Missä sijaitsee Pembrokeshire?,,0,tydiqa,finnish
kelahiran tahun berapakah Ramadhan K.H.?,,0,tydiqa,indonesian
車が発売された当初ブレーキはついていた？,,0,tydiqa,japanese
Tuleeko Koskenkorva alun perin Koskenkorvasta?,,0,tydiqa,finnish
Bendi ya Westlife ina Albamu ngapi?,,0,tydiqa,swahili
Apakah Rosela dapat dijadikan minuman Jus?,,0,tydiqa,indonesian
Когда родился Марк Э. Смит?,,0,tydiqa,russian
Mitä mittabosonit ovat?,,0,tydiqa,finnish
Je kuna aina ngapi za oksijeni?,,0,tydiqa,swahili
Isopodi ana rangi ngapi?,,0,tydiqa,swahili
구스타프 말러 사망일은 언제인가요?,,0,tydiqa,korean
Kanda ya kwanza ya video inaitwaje?,,0,tydiqa,swahili
Masomo ya Sayansi yalianza mwaka gani?,,0,tydiqa,swahili
Rais wa Denmark anaitwa nani?,,0,tydiqa,swahili
"Je,kaskazini Wales ina mito ngapi?",,0,tydiqa,swahili
Является ли анархизм политическим понятием?,,0,tydiqa,russian
"Je,Italia inatumia sarafu gani?",,0,tydiqa,swahili
Ugiriki ina idadi ya watu wangapi?,,0,tydiqa,swahili
"Je,jina la kisayansi ya Pweza ni ipi?",,0,tydiqa,swahili
เขาทราย แกแล็คซี่ เกิดเมื่อไหร่?,,0,tydiqa,thai
Croteamがシリアス・サムを販売したのはいつ,,0,tydiqa,japanese
Mistä Euroopan nimi tulee?,,0,tydiqa,finnish
Mikä oli Itävallan BKT vuonna 2018?,,0,tydiqa,finnish
Rais wa Britania ni nani?,,0,tydiqa,swahili
"Какое значение слова ""сиони́зм""?",,0,tydiqa,russian
ในสมัย รัชกาลที่10 มีกระบวนพยุหยาตราชลมารค ครั้งแรกเมื่อไหร่?,,0,tydiqa,thai
第一次セバーヨス遠征でスペイン軍の軍勢は何人いた？,,0,tydiqa,japanese
Ncha ya kusini ipo karibu na bara gani ulimwenguni?,,0,tydiqa,swahili
Is everything an object in Ruby?,,0,tydiqa,english
"Je,Michezo ya Afrika Nzima ilifanyika nchi gani mara ya kwanza?",,0,tydiqa,swahili
Adakah HIV penyakit Pandemik?,,0,tydiqa,indonesian
Onko Albus Dumbledore ollut Tylypahkan opettaja?,,0,tydiqa,finnish
Albamu ya R U Still Down ina nyimbo ngapi?,,0,tydiqa,swahili
"Je,uga wa timu ya Swansea inaitwaje?",,0,tydiqa,swahili
Kenya imekuwa na wabunge wangapi kufikia 2018?,,0,tydiqa,swahili
berapa lamakah proses pembuatan fitur  teknologi Video-on-demand pertama kali?,,0,tydiqa,indonesian
Когда Гагарин полетел в космос?,,0,tydiqa,russian
Kapankah memori chip pertama kali diciptakan ?,,0,tydiqa,indonesian
Kuka on löytänyt parasympatomimeetit?,,0,tydiqa,finnish
จังหวัดชิงะ อยู่ห่างจากโตเกียวเท่าไหร่?,,0,tydiqa,thai
フィン・マックールの性別は？,,0,tydiqa,japanese
Где родился Гегель?,,0,tydiqa,russian
ซาอุดีอาระเบียมีเมืองหลวงชื่อว่าอะไร?,,0,tydiqa,thai
apakah kontribusi Galenus terhadap dunia kedokteran?,,0,tydiqa,indonesian
"Je,msichana wa miaka tisa anaweza pata uja uzito?",,0,tydiqa,swahili
Minä vuonna ensimmäinen Grand Theft Auto -peli on julkaistu?,,0,tydiqa,finnish
マプチェ族はいつ南米に到達した？,,0,tydiqa,japanese
"Je, Mkurugenzi wa Shule ya Upili ya Wavulana ya Starehe 2006 anaitwa nani?",,0,tydiqa,swahili
ما هي عثة الأطلس؟,,0,tydiqa,arabic
ما هي حمية الماء ؟,,0,tydiqa,arabic
Kuna aina ngapi za intanenti?,,0,tydiqa,swahili
Kapan Operasi Boomerang terjadi?,,0,tydiqa,indonesian
Kapan Nero Claudius Caesar Germanicus lahir?,,0,tydiqa,indonesian
Mto malawi una ukubwa gani?,,0,tydiqa,swahili
При Алексе́е I Комни́н было возрождение Византийской империи?,,0,tydiqa,russian
Kipima joto kiligunduliwa na nani?,,0,tydiqa,swahili
Сколько подлодок в ВМФ Великобритании на апрель 2019?,,0,tydiqa,russian
Milloin Oliver Stone syntyi?,,0,tydiqa,finnish
"Je,mwanamziki 2Face Idibia alizaliwa mwaka upi?",,0,tydiqa,swahili
Will our planet be engulfed in the sun before or after it goes Red Giant?,,0,tydiqa,english
Apa itu Kontes Lagu Eurovision ?,,0,tydiqa,indonesian
Сколько школ есть в Атбаса́ре на апрель 2019?,,0,tydiqa,russian
Сколько весил Сою́зный та́лер?,,0,tydiqa,russian
umur berapakah Carl XVI Gustaf saat menjadi raja?,,0,tydiqa,indonesian
What amendment gave women the right to vote?,,0,tydiqa,english
Apa kandungan terbesar dari keju ?,,0,tydiqa,indonesian
"Je,nini ilikuwa maana kuu ya jina Mesopotamia?",,0,tydiqa,swahili
Kapan Naruto Shippuden dirilis?,,0,tydiqa,indonesian
Siapa presiden pertama Republik Bosnia?,,0,tydiqa,indonesian
Gazeti la  LA Youth lina sehemu ngapi?,,0,tydiqa,swahili
ইখতিয়ার উদ্দিন মুহাম্মাদ বখতিয়ার খলজির ঠিক পরে তুর্কি সেনাপতি কে ছিলেন ?,,0,tydiqa,bengali
อุลตร้าแมนไกอา หยุดแออกอากาศปีใด ?,,0,tydiqa,thai
Athira ni nini?,,0,tydiqa,swahili
When did construction on Georgia State Route 5 begin?,,0,tydiqa,english
Eneo la Soweto lina ukubwa gani?,,0,tydiqa,swahili
Miten resurssiviisaus näkyy globaalissa resurssien kulutuksessa?,,0,tydiqa,finnish
ミシシッピ州コリンスの主要産業は何？,,0,tydiqa,japanese
LG화학의  회장은 누구인가요?,,0,tydiqa,korean
Был Никола́й Ви́кторович Левашо́в женат?,,0,tydiqa,russian
Asia ya kati ina nchi ngapi?,,0,tydiqa,swahili
"Je,Ben Pol alianza mziki mwaka upi?",,0,tydiqa,swahili
Makao ya Confederation of African Football yako wapi?,,0,tydiqa,swahili
Когда родился Ра́тко Мла́дич?,,0,tydiqa,russian
Kapankah Dietrich Bonhoeffer diangkat menjadi pendeta ?,,0,tydiqa,indonesian
"Je,mlima mkubwa zaidi duniani ni ipi?",,0,tydiqa,swahili
Siapakah yang menemukan Manuskrip Sana'a?,,0,tydiqa,indonesian
Kuka loi tinurin?,,0,tydiqa,finnish
Rocky Mountains iligunduliwa mwakagani?,,0,tydiqa,swahili
Berapa titik lebur Rodosena?,,0,tydiqa,indonesian
복한의 수도는 어디인가?,,0,tydiqa,korean
ホーチミンは何歳まで生きた？,,0,tydiqa,japanese
Ovatko Suomen rautatiet kapearaiteisia?,,0,tydiqa,finnish
由良川の長さは？,,0,tydiqa,japanese
"Je,mji mkubwa zaidi Italia ni upi?",,0,tydiqa,swahili
"Je,mpira wa vikapu ulianzishwa mwaka upi?",,0,tydiqa,swahili
"Je, makao makuu ya kiwanda ya kutengeneza  Lamborghini iko Italia?",,0,tydiqa,swahili
"Je, kuna tiba ya uraibu?",,0,tydiqa,swahili
漫画家、木星在住の出身はどこ,,0,tydiqa,japanese
Berapa jarak kota Cairo dengan Port Said?,,0,tydiqa,indonesian
"Je,mti mrefu kabisa duniani inapatikana wapi?",,0,tydiqa,swahili
В каком возрасте умер Платон?,,0,tydiqa,russian
"Je,nani mwenye kugundua oksijeni?",,0,tydiqa,swahili
"Je,Italia ina idadi ngapi ya watu?",,0,tydiqa,swahili
Mnyama wa kwanza kutunzwa nyumbani anaitwaje?,,0,tydiqa,swahili
Miten rapurutto määritellään?,,0,tydiqa,finnish
Kuka kehitti pervasiivisen pelin?,,0,tydiqa,finnish
"Je, dunia ni mviringo?",,0,tydiqa,swahili
Eneo la Namibia lina ukubwa gani?,,0,tydiqa,swahili
ヒダハタケは人工的に生産することができる？,,0,tydiqa,japanese
apakah penyebab kematian Edward Gierek?,,0,tydiqa,indonesian
Berapa jumlah alat musik dalam musik Gamad?,,0,tydiqa,indonesian
ما هو الكلوروكين؟,,0,tydiqa,arabic
Dini ya Uyahudi ilianza mwaka gani?,,0,tydiqa,swahili
Mto Zambezi una kingo ngapi?,,0,tydiqa,swahili
Kevin Peter Hall alizaliwa mwaka upi?,,0,tydiqa,swahili
Aapakah peran teknologi dalam Evolusi Industri?,,0,tydiqa,indonesian
"Je,mlima mkubwa zaidi barani Asia ni ipi?",,0,tydiqa,swahili
"Je,Homa ya nyongo C ina chanjo?",,0,tydiqa,swahili
Из чего чаще всего изготавливают Презервати́вы?,,0,tydiqa,russian
Henry Martin Ford alizaliwa wapi?,,0,tydiqa,swahili
大井ダムの建設に山は崩された？,,0,tydiqa,japanese
Innocent Cornel Sahani alizaliwa mwaka upi?,,0,tydiqa,swahili
Milloin Jim Jones syntyi?,,0,tydiqa,finnish
"Je,dini ya katoliki ilianza karne ipi?",,0,tydiqa,swahili
Kuna elementi ngapi ?,,0,tydiqa,swahili
Nani mwanzilishi wa somo la Jiolojia?,,0,tydiqa,swahili
What's the largest volcanic geyser?,,0,tydiqa,english
ما هو الطفل الخدج ؟,,0,tydiqa,arabic
Jangwa ya Shali inapatika wapi?,,0,tydiqa,swahili
Does topamax cause mood depression?,,0,tydiqa,english
ما هي الفيتوكيميكال ؟,,0,tydiqa,arabic
Mistä Batman v Superman: Dawn of Justice -elokuvan idea on lähtenyt?,,0,tydiqa,finnish
Mitä Kansallinen digitaalinen kirjasto -hanke käsittää?,,0,tydiqa,finnish
"Je,elementi ni nini?",,0,tydiqa,swahili
berapakah durasi film The Island?,,0,tydiqa,indonesian
Rais wa kwanza wa Tanzania alifahamika kama nani?,,0,tydiqa,swahili
"Je,Klara wa Asizi alizikwa wapi?",,0,tydiqa,swahili
横浜スタジアムに屋根はある？,,0,tydiqa,japanese
Kapan Ekspedisi Chitral  berakhir ?,,0,tydiqa,indonesian
"Je,Kerron Stewart ana mke?",,0,tydiqa,swahili
كم يبلغ عدد مقاهي ستاربكس في ايطاليا ؟,,0,tydiqa,arabic
Mnyama mpole duniani ni mgani?,,0,tydiqa,swahili
Tshimanga Kalala Assosa alianza kuimba akiwa na miaka mingapi?,,0,tydiqa,swahili
Rais wa kwanza wa Jamhuri ya Cheki anaitwa nani?,,0,tydiqa,swahili
"Je,WHO inamaanisha nini kwa kirefu?",,0,tydiqa,swahili
Montako joukkuetta NHL:ssä pelaa nykyisin?,,0,tydiqa,finnish
apakah nama album pertama girlband secret?,,0,tydiqa,indonesian
第二次カッペル戦争はあった？,,0,tydiqa,japanese
Jina la mnyama wa sungura linatokana na nini?,,0,tydiqa,swahili
Mikä on Leamington Span asukasluku?,,0,tydiqa,finnish
Berapa durasi film Karma?,,0,tydiqa,indonesian
エドマンド殉教王は何歳で王になった？,,0,tydiqa,japanese
"Je,William Shakespeare alizaliwa lini?",,0,tydiqa,swahili
Manufaa ya roboti ni yapi?,,0,tydiqa,swahili
Когда образовалась Абхазия?,,0,tydiqa,russian
"Je, unywaji wa pombe unaruhusiwa kwa vijana chini ya umri wa miaka 18 nchini Marekani?",,0,tydiqa,swahili
How do you get more T helper cells?,,0,tydiqa,english
Who was the original leader of Anushilan Samiti?,,0,tydiqa,english
أين تقع شتوتغارت؟,,0,tydiqa,arabic
Alfred Nobel alizaliwa lini?,,0,tydiqa,swahili
"Сколько премий получил вестерн «Хоро́ший, плохо́й, злой» всего?",,0,tydiqa,russian
コリントスは人物ですか？,,0,tydiqa,japanese
Pesa kuu duniani ni gani?,,0,tydiqa,swahili
متى تولى سيف الدين قطز الحكم ؟,,0,tydiqa,arabic
Minä vuonna Sojuz on rakennettu?,,0,tydiqa,finnish
"Je, Agano jipya lina vitabu vingapi?",,0,tydiqa,swahili
Uga mkubwa wa soka zaidi duniani ni gani?,,0,tydiqa,swahili
Milloin Haruna -alus laskettiin vesille?,,0,tydiqa,finnish
Ujerumani ina miji mingapi mikubwa?,,0,tydiqa,swahili
Mji mkuu wa Afrika Kusini una ukubwa gani?,,0,tydiqa,swahili
Bahari kuu duniani ni gani?,,0,tydiqa,swahili
Missä Paul Mata kuoli?,,0,tydiqa,finnish
"Je,msitu ipi kubwa zaidi bara la Asia?",,0,tydiqa,swahili
Siapakah CEO Petronas tahun 2014?,,0,tydiqa,indonesian
Missä sijaitsee Beringin meri?,,0,tydiqa,finnish
How did Merchants National Corporation end?,,0,tydiqa,english
Есть ли национальный парк в Уко́к?,,0,tydiqa,russian
ショルンドルフの2018年の人口は？,,0,tydiqa,japanese
"Je,sungura yuko katika spishi gani ya wanyama?",,0,tydiqa,swahili
Apakah produk pertama Toyota?,,0,tydiqa,indonesian
キャベツに葉酸はある？,,0,tydiqa,japanese
Baba wa rais wa Kigiriki ni nani?,,0,tydiqa,swahili
แมนจูเรีย คืออะไร?,,0,tydiqa,thai
উদ্ভিদদেহে সালোকসংশ্লেষ এ উৎপন্ন গ্লুকোজ সঞ্চিত থাকে কোন রূপে ?,,0,tydiqa,bengali
